Date,BRL=X,BTC-USD,ITUB4.SA,PETR4.SA,^BVSP
2019-01-01,3.880000114440918,3843.52001953125,,,
2019-01-02,3.8798999786376953,3943.409423828125,29.194490432739258,9.149798393249512,91012.0
2019-01-03,3.78629994392395,3836.7412109375,29.675809860229492,9.374168395996094,91564.0
2019-01-04,3.7551000118255615,3857.717529296875,29.17870330810547,9.400789260864258,91841.0
2019-01-05,,3845.194580078125,,,
2019-01-06,,4076.632568359375,,,
2019-01-07,3.6612000465393066,4025.248291015625,29.233945846557617,9.549104690551758,91699.0
2019-01-08,3.734100103378296,4030.847900390625,29.604799270629883,9.492059707641602,92032.0
2019-01-09,3.712399959564209,4035.29638671875,30.054546356201172,9.689809799194336,93613.0
2019-01-10,3.680000066757202,3678.924560546875,29.84939193725586,9.606145858764648,93806.0
2019-01-11,3.707900047302246,3687.365478515625,29.667917251586914,9.503470420837402,93658.0
2019-01-12,,3661.301025390625,,,
2019-01-13,,3552.953125,,,
2019-01-14,3.659600019454956,3706.05224609375,29.888835906982422,9.45022964477539,94474.0
2019-01-15,3.697499990463257,3630.67529296875,29.42330551147461,9.442622184753418,94056.0
2019-01-16,3.716399908065796,3655.0068359375,29.336524963378906,9.438817024230957,94393.0
2019-01-17,3.734299898147583,3678.56396484375,29.336524963378906,9.568116188049316,95351.0
2019-01-18,3.7488999366760254,3657.83935546875,29.71526527404785,9.65938663482666,96097.0
2019-01-19,,3728.568359375,,,
2019-01-20,,3601.013671875,,,
2019-01-21,3.750200033187866,3576.032470703125,29.470653533935547,9.70882511138916,96010.0
2019-01-22,3.7513999938964844,3604.5771484375,29.42330551147461,9.556708335876465,95103.0
2019-01-23,3.812000036239624,3585.123046875,29.62057113647461,9.670796394348145,96558.0
2019-01-24,3.7623000144958496,3600.865478515625,29.581130981445312,9.712628364562988,97677.0
2019-01-25,3.7697999477386475,3599.765869140625,,,
2019-01-26,,3602.46044921875,,,
2019-01-27,,3583.9658203125,,,
2019-01-28,3.7695999145507812,3470.450439453125,30.109786987304688,9.41980266571045,95444.0
2019-01-29,3.7595999240875244,3448.116943359375,29.888835906982422,9.647978782653809,95639.0
2019-01-30,3.7184998989105225,3486.181640625,30.078208923339844,9.743051528930664,96996.0
2019-01-31,3.6814000606536865,3457.792724609375,30.598997116088867,9.7278413772583,97394.0
